map,prompt,survey_point_id,transcription,note,category,sourced_elsewhere
177b,"reaping-hook",46,k+o+r·+ɑː+n,,,0
177b,"reaping-hook",47,k+o̤+ʀ+ɑː+n,,,0
177b,"reaping-hook",48,k+o+r+ɑ̨ː+n,,,0
177b,"reaping-hook",49,k+r+ɑː+n,,,0
177b,"reaping-hook",50,k+o̤+r+ɑː+n,,,0
177b,"reaping-hook",51,k+r+ɑː+n,,,0
177b,"reaping-hook",52,k+ų+ʀ+ɑː+n,,,0
177b,"reaping-hook",53,k+ə+r+ɑː+n,,,0
177b,"reaping-hook",54,k+o̤+r+ɑː+n,,,0
177b,"reaping-hook",55a,k+o̤+ʀ+ɑː+n,,,0
177b,"reaping-hook",56,k+o̤+r+ɑː+n,,,0
177b,"reaping-hook",57,k+ï+r+ɑː+n,,,0
177b,"reaping-hook",58,ˈ+k+o+ˈ+r+ɑː+n,,,0
177b,"reaping-hook",59,k+o̤+r+ɑː+n,,,0
177b,"reaping-hook",60,k+r+ɑː+n,,,0
177b,"reaping-hook",61,k+o̤+r+ɑː+n,,,0
177b,"reaping-hook",62,k+r+ɑː+n,,,0
177b,"reaping-hook",63,k+o+r+ɑː+n,,,0
177b,"reaping-hook",66,k+ɔ+r+ə+n,,,0
177b,"reaping-hook",67,k+ǫː+r+ᵊ+n,,,0
177b,"reaping-hook",68,k+o+r·+ə+n,,,0
177b,"reaping-hook",69,k+ɔ+ʀ+ə+n,,,0
177b,"reaping-hook",70,k+ɔ+r+n̥,,,0
177b,"reaping-hook",71,k+ɔ+ʀ+ɑ̣+n+ʰ,,,0
177b,"reaping-hook",72,k+ɔ+ʀː+ɑ+n,,,0
177b,"reaping-hook",73,k+ɔ+ʀ+ɑ̣+n,,,0
177b,"reaping-hook",74,k+ɔ+ʀ+ɑ+n,,,0
177b,"reaping-hook",75,k+ɑ+ʀ+ɑ+n,,,0
177b,"reaping-hook",76,k+ɔ+ʀ+ɑ+n,,,0
177b,"reaping-hook",77,k+ɔ+ʀ+ɑ̣+n,,,0
177b,"reaping-hook",78,k+ɔ+ʀː+ɑ̣+n,,,0
177b,"reaping-hook",79,k+ɔ+ʀ+ɑ̣+n,,,0
177b,"reaping-hook",80,k+ɔ+ʀ+ɑ+n,,,0
177b,"reaping-hook",81,k+ɔ+ʀ+ɑ̣+n,,,0
177b,"reaping-hook",82,k+ɔ+ʀ+ɑ+n,,,0
177b,"reaping-hook",83,k+ɔ+r+ɑ+n,,,0
177b,"reaping-hook",84,k+o+ʀː+ɑ+n,,,0
177b,"reaping-hook",85,k+ɔ+ʀ+ɑ+n,,,0
177b,"reaping-hook",86,k+ɔ+ʀ+ɑ+n,,,0
177b,"reaping-hook",87,k+ö+ʀ+ɑː+n,,,0
/*<L 211>*/
/*<M 178 turned V. adj.>*/
/*<F iontoighthe, iompoighthe, tiontoighthe>*/
178,"turned V. adj.",1,ɑ+u+m+p+ə+h+ə,,,0
178,"turned V. adj.",2,ɑ+ũ+m+p+ə+h+ə,,,0
178,"turned V. adj.",3,ɑ+u+m+p+ə+h+ə,,,0
178,"turned V. adj.",4,ɑ+u+m+p+ə+h+ə,,,0
178,"turned V. adj.",5,ɑ+u+m+p+ə+h+ə,,,0
178,"turned V. adj.",7,uː+m+p+ɪ+h+ĕ,,,0
178,"turned V. adj.",8,uː+m+p+i+h′+ĕ,,,0
178,"turned V. adj.",9,uː+m+p+ɪ+h′+ĕ,,,0
178,"turned V. adj.",10,uː+n+t+i+h′+ĕ,,,0
178,"turned V. adj.",11,uː+m+p+i+h′+ĕ,,,0
178,"turned V. adj.",12,uː+n+t+i+h′+ĕ,,,0
178,"turned V. adj.",13,uː+m+p+ɪ+h+ə,,,0
178,"turned V. adj.",14,uː+m+p+i+h′+ĕ,,,0
178,"turned V. adj.",15,uː+m+p+i+h′+ĕ,,,0
178,"turned V. adj.",16,uː+m+p+i+h′+ĕ,,,0
178,"turned V. adj.",17,uː+m+p+ɪ+h′+ĕ,,,0
178,"turned V. adj.",18,uː+m+p+ə+h+ə,,,0
178,"turned V. adj.",19,uː+n+t+i+h+ə,,,0
178,"turned V. adj.",20,uː+m+p+ə+h+ə,,,0
178,"turned V. adj.",21,uː+m+p+i+h+ĕ,,,0
178,"turned V. adj.",22,uː+n+t+ə+h+ə,,,0
178,"turned V. adj.",23,uː+m+p+ə+h+ə,,,0
178,"turned V. adj.",24,ųː+m+p+ə+h+ə,,,0
178,"turned V. adj.",25,o̤+n+t+ə+h+ə,,,0
178,"turned V. adj.",25,o̤+n+t+iː,,,0
178,"turned V. adj.",25,u+m+p+iː,,,0
178,"turned V. adj.",27,o̤+n+t+ə+h+ə,,,0
178,"turned V. adj.",28,u+m+p+ɪː,,,0
178,"turned V. adj.",29,u+m+p+iː,,,0
178,"turned V. adj.",29,u+m+p+i+h+ə,,,0
178,"turned V. adj.",30,o̤+n+t+i+x′+ĕ,,,0
178,"turned V. adj.",31,o̤+n+t+i,,,0
178,"turned V. adj.",32,o̤+ɴ+t+iː,,,0
178,"turned V. adj.",33,u+m+p+i,,,0
178,"turned V. adj.",34,o̤+ɴ+t+i+h+ə,,,0
178,"turned V. adj.",35,o̤+m+p+i·,,,0
178,"turned V. adj.",36,o̤+m+p+i+x′+ĕ,,,0
178,"turned V. adj.",37,o̤+m+p+i·,,,0
178,"turned V. adj.",38,o̤+m+p+ɪ+χ′,,,0
178,"turned V. adj.",39,o̤+m+p+iː,,,0
178,"turned V. adj.",40,o̤+m+p+ʷ+ɪː,,,0
178,"turned V. adj.",41,uː+m+p+i·,,,0
178,"turned V. adj.",42,uː+m+p+ɪː,,,0
178,"turned V. adj.",43,o̤+m+p+i·,,,0
178,"turned V. adj.",44,o̤+m+p+iː+h+ə,,,0
178,"turned V. adj.",45,u+m+p+i·+ʰᵊ,,,0
178,"turned V. adj.",46,uː+n+t+i+x′+ĕ,,,0
178,"turned V. adj.",47,o̤+m+p+i+ʰ+ĕ,,,0
178,"turned V. adj.",48,o̤+m+p+ʷ+ɪ,,,0
178,"turned V. adj.",49,o̤+n+t+ə+h+i,,,0
178,"turned V. adj.",49,ɪ+n+t+ə+h+i,,,0
178,"turned V. adj.",50,ï+n+t+iː+h+ĕ,,,0
178,"turned V. adj.",51,o̤+m+p+i+h+ə,,,0
178,"turned V. adj.",52,o̤+ɴ+t+i+h+ɛ̆,,,0
178,"turned V. adj.",53,t″+ï+ɴ+t+iː,,,0
178,"turned V. adj.",54,t″+ˢˊ+ï+ɴː+t+i,,,0
178,"turned V. adj.",55a,t′+ᶴ+ï+n+t+i+χ′+ə,,,0
178,"turned V. adj.",56,t′+ᶴ+ï+m+p+ɪ,,,0
178,"turned V. adj.",57,t′+ᶴ+o̤+m+p+i,,,0
178,"turned V. adj.",58,t′+ʃ+ï+m+p+i,,,0
178,"turned V. adj.",59,t′+ʃ+ï+m+p+i,,,0
178,"turned V. adj.",60,t″+ï+ɴː+t+ɪ,,,0
178,"turned V. adj.",61,t″+ʲ+u+m+p+i,,,0
178,"turned V. adj.",62,t″+o̤+ɴː+t+i,,,0
178,"turned V. adj.",66,(t′+i+ɴː+t+ɑ),i.e. ‘turning’ (VN),,0
178,"turned V. adj.",67,t′+ʃ+a+n+t+i+ʃ+ṭ′+ĕ,,,0
178,"turned V. adj.",67,t′+ʃ+ï+n+t+i+ʃ+ṭ′+ĕ,,,0
178,"turned V. adj.",69,t′+o̤+ᴍ+p+ə+i,,,0
178,"turned V. adj.",69,t′+o̤+ɴː+t+ə+i,,,0
178,"turned V. adj.",70,t′+ʲ+u+m+p+ö+i,,,0
178,"turned V. adj.",71,t′+o̤+ɴː+t+i,,,0
178,"turned V. adj.",72,t′+o̤+ɴː+t+ö+i+ʰ,,,0
178,"turned V. adj.",73,t′+o̤+ɴ+t+ɪ,,,0
178,"turned V. adj.",74,t′+o̤+ɴ+t+ə+i,,,0
178,"turned V. adj.",75,t″+ʲ+o̤+ɴ+t+ə+ĭ+ʰ,,,0
178,"turned V. adj.",76,t′+u+m+p+ö+i,,,0
178,"turned V. adj.",77,t″+u+m+p+ö+i+ʰ,,,0
178,"turned V. adj.",78,t′+o̤+ɴː+t+ö+i,,,0
178,"turned V. adj.",79,t′+ʃ+o̤+ɴ+t+ə+i,,,0
178,"turned V. adj.",81,t′+ʲ+o̤+ɴ+t+ə+i,,,0
178,"turned V. adj.",82,t′+ʲ+o̤+ɴː+t+i,,,0
178,"turned V. adj.",83,t′+o̤+ɴː+t+ö+i,,,0
178,"turned V. adj.",84,t+o̤+ɴ+t+ö+i,,,0
178,"turned V. adj.",85,t′+ʃ+o̤+ɴː+t+ö+i,,,0
178,"turned V. adj.",86,t′+ʃ+o̤+ɴ+t+ə+i+h+ˀ,,,0
178,"turned V. adj.",88,(t′+ʃ+ə+ˈ+ɴ+t+ɑ̣ː+ə),"(N), i.e. ‘turning’ (VN)",,0
/*<L 212>*/
/*<M 179 turn around! ipv. sg.>*/
/*<F iompuigh thímpeal, … thart>*/
179,"turn around! ipv. sg.",1,ˈ+ɑ+ũ+m+p+i+g′ ˈ+h+a+ĩ+m′+p′+ə+ł,,,0
179,"turn around! ipv. sg.",2,ɑ+u+m+p+i+g′ h+ɑ+i+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",3,a+u+m+p+i+g′ h+a+i+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",4,ɑ+ũ+m+p+i+g′ h+ɑ+ũ+m+p+ə+l,,,0
179,"turn around! ipv. sg.",5,ɑ+u+m+p+i+g′ h+a+i+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",6,… t′+iː+m′+p′+ə+l,,,1
179,"turn around! ipv. sg.",7,uː+n+t+i+g′ t′+iː+m′+p′+ə+ld,,,0
179,"turn around! ipv. sg.",8,… ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",9,uː+m+p+i+g′ ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",10,uː+n+t+i+g′ ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",11,ˈ+uː+m+p+i+g′ ˈ+ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",12,uː+n+t+i+g′ ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",13,uː+m+p+i+g′ ṯ+iː+m+p+ə+l,,,0
179,"turn around! ipv. sg.",14,ˈ+uː+m+p+i+g′ ˈ+ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",15,… m+u+ə+r+ˈ+h+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",16,uː+m+p+i+g′ m+u+ə+r+ˈ+h+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",17,uː+m+p+i+g′ ṯ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",18,uː+m+p+i+g′ t′+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",19,uː+n+t+i+g′ t′+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",20,uː+m+p+i+g′ t′+ɪː+m+p+ə+l,,,0
179,"turn around! ipv. sg.",21,uː+m+p+i+g′ t′+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",22,ˈ+uː+n+t+i+g′ t′+iː+m′+p+ə+l,,,0
179,"turn around! ipv. sg.",23,uː+m+p+i+g′ h+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",24,ųː+m+p+i+g′ h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",25,o̤+m+p+i+g′ (o̤+m+p+ə) t′+o̤+m+p+ə+l,,,0
179,"turn around! ipv. sg.",27,o̤+n+t+ə h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",28,u+m+p+ə ˈ+h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",29,o̤+m+p+ə ˈ+h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",30,o̤+m+p+iː ˈ+h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",31,o̤+n+t+iː h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",32,o̤+ɴ+t+iː h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",33,ˈ+o̤+m+p+i· ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",34,o̤+n+t+i h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",35,o̤+m+p+ɪː h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",36,o̤+m+p+iː h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",37,o̤+m+p+i ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",38,o̤+n+t+ə ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",38,o̤+n+t+iː ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",39,o̤+n+t+ə t′+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",40,o̤+m+p+ə h+ɑ̣ː+r+t (t′+iː+m′+p′+ə+l),,,0
179,"turn around! ipv. sg.",41,uː+m+p+ə t′+ʃ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",42,uː+m+p+ə t′+ᶴ+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",43,o̤+m+p+ə h+iː+m′+p′+ə+l·,,,0
179,"turn around! ipv. sg.",43,o̤+m+p+ə t′+iː+m′+p′+ə+l,,,0
179,"turn around! ipv. sg.",44,ˈ+o̤+m+p+ə h+ɑ̣ː+r+t,,,0
179,"turn around! ipv. sg.",45,ˈ+u+m+p+ə h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",46,uː+n+t+ə h+ɑ̣ː+r+t,,,0
179,"turn around! ipv. sg.",47,o̤+m+p+ə h+ɑ̣·+r+t,,,0
179,"turn around! ipv. sg.",48,ˈ+ï+n+t+iː ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",49,ˈ+ɪ+n+t+iː ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",50,ï+n+t+iː h+a+r+t,,,0
179,"turn around! ipv. sg.",51,ï+ɴ+t+i (o̤+m+p+i) h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",52,o̤+ɴ+t+i h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",53,t″+ï+ɴ+t+i h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",54,ˈ+t″+ᶴ+ï+ɴː+t+i ˈ+h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",55a,t′+ʃ+ï+n+t+i ˈ+h+aː+r+t,,,0
179,"turn around! ipv. sg.",56,t′+ᶴ+ï+m+p+ɪ ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",57,ˈ+t′+ʃ+o̤+ɴ+t+i ˈ+h+ɑ·+r+t,,,0
179,"turn around! ipv. sg.",58,t′+ʃ+ï+m+p+i ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",59,t′+ʃ+o̤+m+p+i h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",60,t″+ï+ɴː+t+ɪ ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",61,t″+ʲ+u+m+p+ɪ ˈ+h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",62,t′+ï+ɴː+t+i ˈ+h+ɑ+r+t (ˈ+t′+ï+m+p+ə+ʟ),,,0
179,"turn around! ipv. sg.",65,t′+ʃ+a+ɴ+t+ɑ̆ h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",66,t′+ɪ+ɴː+t+ɑ ˈ+h+ɑ̣+r+t,,,0
179,"turn around! ipv. sg.",67,ˈ+t′+ʃ+ï+n+t+i ˈ+t′+ʃ+ï+m+ə+l,,,0
179,"turn around! ipv. sg.",68,t′+o̤+ɴ+t+ə+i h+a+ʳ+t,,,0
179,"turn around! ipv. sg.",69,˙+t′+o̤+ᴍ+p+ə+i (t′+ï+ɴ+t+ə+i) ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",70,ˈ+t′+u+m+p+ö+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",71,t′+o̤+ɴː+t+i h+a+r+t,,,0
179,"turn around! ipv. sg.",72,t′+o̤+ɴː+t+ö+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",73,ˈ+t′+o̤+ɴ+t+ᵉ+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",74,t′+ʲ+o̤+ɴ+t+ə+i ˈ+h+a·+r+t,,,0
179,"turn around! ipv. sg.",75,t″+o̤+ɴ+t+ə+i ˈ+h+ɑ+r+t,,,0
179,"turn around! ipv. sg.",76,t′+u+ɴ+t+ö+i h+a·+r+t,,,0
179,"turn around! ipv. sg.",77,t″+u+m+p+ö+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",78,ˈ+t′+o̤+ɴː+t+ö+i ˈ+h+a·+r+t,,,0
179,"turn around! ipv. sg.",79,t′+ʃ+o̤+m+p+ö+i h+a+r+t,,,0
179,"turn around! ipv. sg.",80,t′+o̤+ɴ+t+ö+i h+a+r+t,,,0
179,"turn around! ipv. sg.",81,ˈ+t′+o̤+ɴ+t+ə+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",82,t′+o̤+ɴ+t+i h+a+r+t,,,0
179,"turn around! ipv. sg.",83,ˈ+t′+o̤+ɴ+t+ə+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",84,t+o̤+ɴ+t+ö+i h+a+r+t,,,0
179,"turn around! ipv. sg.",85,t′+ʃ+o̤+ɴː+t+ö+i ˈ+h+a+r+t,,,0
179,"turn around! ipv. sg.",86,t′+ʃ+o̤+ɴ+t+ə+i h+a·+r+t,,,0
/*<L 213>*/
/*<M 180a garden>*/
/*<F garrdha, gairdín>*/
180a,"garden",1,g+ɑː+ˈ+r+d+iː+n′,,,0
180a,"garden",2,g+ɑ+ˈ+r·+iː,,,0
180a,"garden",3,g+ɑ+ˈ+r+iː,,,0
180a,"garden",5,g+ɑ+ˈ+r+iː,,,0
180a,"garden",7,g+ɑ+ˈ+r+ɪː+ᵊ,,,0
180a,"garden",8,g+ɑ+ˈ+r+ɪː,,,0
180a,"garden",9,g+ɑ+ˈ+r+iː,,,0
180a,"garden",10,g+ɑ+ˈ+r+iː,,,0
180a,"garden",11,g+ɑ+ˈ+r+iː,,,0
180a,"garden",12,g+ɑ+ˈ+r+iː,,,0
180a,"garden",13,g+ɑ+ˈ+r+ɪː,,,0
180a,"garden",14,g+ɑ+ˈ+r+ɪː+ᵊ,,,0
180a,"garden",15,g+ɑ+ˈ+r+iː,,,0
180a,"garden",16,g+ɑ+ˈ+r+iː,,,0
180a,"garden",17,g+ɑ+ˈ+r·+iː,,,0
180a,"garden",18,g+ɑ+ˈ+r+iː,,,0
180a,"garden",19,g+ɑː+ˈ+r+d+iː+n′,,,0
180a,"garden",20,g+ɑː+ˈ+r+d′+iː+n′,,,0
180a,"garden",21,g+ɑ+ˈ+r+iː,,,0
180a,"garden",22,g+ɑ+ˈ+r+iː,,,0
180a,"garden",23,g+ɑ+r+iː+ə,,,0
180a,"garden",24,g+ɑ+ˈ+r+ɪː,,,0
180a,"garden",25,g+ɑ+r+ɪː,,,0
180a,"garden",26,g+ɑ+r+iː,,,0
180a,"garden",27,g+ɑ+r+ɪ,,,0
180a,"garden",28,g+ɑ+r+i,,,0
180a,"garden",29,g+ɑ+r+ɪː,,,0
180a,"garden",30,g+ɑ+r+i,,,0
180a,"garden",31,g+ɑ+r+ɪː,,,0
180a,"garden",32,g+ɑ+r+ɪː,,,0
180a,"garden",33,g+ɑ+r+iː,,,0
180a,"garden",34,g+ɑ+ʀ+ɪː,,,0
180a,"garden",35,g+ɑ+r·+ɪː,,,0
180a,"garden",36,g+ɑ+r+iː,,,0
180a,"garden",37,g+ɑ+r·+ɪ·,,,0
180a,"garden",38,g+ɑ+r+i·,,,0
180a,"garden",39,g+ɑ+r·+ɪː,,,0
180a,"garden",40,g+ɑ̣ː+r+ɪː,,,0
180a,"garden",41,g+ɑ̣+r+iː,,,0
180a,"garden",42,g+ɑ+r+ɪː,,,0
180a,"garden",43,g+ɑ·+r·+ɪː,,,0
180a,"garden",44,g+ɑ+ʀ+ɪː,,,0
180a,"garden",45,g+ɑ+r+iː,,,0
180a,"garden",46,g+ɑ̣ː+r+i,,,0
180a,"garden",47,g+ɑ+r·+ɪː,,,0
180a,"garden",48,g+ɑ̣+r+i·,,,0
180a,"garden",49,g+ɑ̣+r+ɪː,,,0
180a,"garden",50,g+ɑː+r+iː,,,0
180a,"garden",51,g+ɑ+ʀ+ɪ,,,0
180a,"garden",52,g+ɑ+ʀ+ɪ,,,0
180a,"garden",53,g+ɑ+r·+i·,,,0
180a,"garden",54,g+ɑ+r+ɪ,,,0
180a,"garden",55a,g+ɑː+ʀ+ɪ,,,0
180a,"garden",56,g+ɑː+ʀ+ɪ,,,0
180a,"garden",57,g+ɑː+r+iː,,,0
180a,"garden",58,g+ɑː+r+ɪ,,,0
180a,"garden",59,g+ɑ̨ː+ʀ+ɪ,,,0
180a,"garden",60,g+ɑː+r+h+ɪː,,,0
180a,"garden",61,g+ɑː+r+h+iː,,,0
180a,"garden",62,g+ɑː+ˈ+ʀ+h+ɪː,,,0
180a,"garden",63,g+ɑː+r+h+iː,,,0
180a,"garden",64,g+ɑː+r+iː+ə,,,0
180a,"garden",65,g+ɑː+r+u,,,0
180a,"garden",66,g+ɑː+r+û,,,0
180a,"garden",67,g+ɑː+r+h+ə,,,0
180a,"garden",68,g+ɑ+r+û,,,0
180a,"garden",69,g+ɑ̣ː+r+u,,,0
180a,"garden",70,g+ɑː+r+h+ûː,,,0
180a,"garden",71,g+ɑ̣ː+r+ʰ+u,,,0
180a,"garden",72,g+ɑ̣ː+r+u,,,0
180a,"garden",73,g+ɑ̣ː+r+u,,,0
180a,"garden",74,g+ɑ̣ː+r+u,,,0
180a,"garden",75,g+aː+r·+u,,,0
180a,"garden",76,g+ɑ̣ː+r+u,,,0
180a,"garden",77,g+ɑ̣ː+r+u+ʰ,,,0
180a,"garden",78,g+ɑː+ʀ+u,,,0
180a,"garden",79,g+ɑ̣ː+r+u,,,0
180a,"garden",80,g+ɑː+ʀ+ɪ,,,0
180a,"garden",81,g+ɑ̣ː+ʀ+i,,,0
180a,"garden",82,g+ɑ̣ː+r+i,,,0
180a,"garden",83,g+ɑː+r+i,,,0
180a,"garden",84,g+ɑː+r+ɛ+ĭ,,,0
180a,"garden",85,g+ɑ̣ː+r+i,,,0
180a,"garden",86,g+ɑː+ʀ+i,,,0
180a,"garden",87,g+ɑː+r+h+ɪː,,,0
180a,"garden",88,g+ɛː+r+i,,,0
180a,"garden",88,g+ɛː+r+ə,(N),,0
/*<L 214>*/
/*<M 180b potatoes pl.>*/
/*<F prátaí, fataí, préataí>*/
180b,"potatoes pl.",1,p+r+ɑː+ˈ+t+ɪ̈ː,,,0
180b,"potatoes pl.",2,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",3,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",4,p+r+ɑː+ˈ+t+ɪ̈ː,,,0
180b,"potatoes pl.",5,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",6,p′+ř′+ɑː+t+iː,,,1
180b,"potatoes pl.",7,p+r+ɑː+ˈ+t+ɪ̈ː+ᵊ,,,0
180b,"potatoes pl.",8,p+r+ɑː+ˈ+t+ɪː,,,0
180b,"potatoes pl.",9,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",10,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",11,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",12,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",13,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",14,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",15,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",16,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",17,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",18,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",19,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",20,p+r+ɑː+ˈ+t+ɪː,,,0
180b,"potatoes pl.",21,p+r+ɑː+ˈ+t+iː,,,0
180b,"potatoes pl.",22,p′+r′+ɑ̣ː+ˈ+t+iː,,,0
180b,"potatoes pl.",23,f+ɑ̣+ˈ+t+iː+ᵊ,,,0
180b,"potatoes pl.",24,f+ɑ+ˈ+t+iː,,,0
180b,"potatoes pl.",25,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",26,f+ɑ+t+iː,,,0
180b,"potatoes pl.",27,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",28,f+ɑ+t+iː,,,0
180b,"potatoes pl.",29,f+ɑ+t+iː,,,0
180b,"potatoes pl.",30,f+ɑ+t+i·,,,0
180b,"potatoes pl.",31,ˈ+f+ɑ+˙+t+ɪː,,,0
180b,"potatoes pl.",32,p+ɑ+t+ɪː,,,0
180b,"potatoes pl.",33,f+ɑ+t+iː,,,0
180b,"potatoes pl.",34,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",35,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",36,f+ɑ+t+iː,,,0
180b,"potatoes pl.",37,f+ɑ+t+iː,,,0
180b,"potatoes pl.",38,f+ɑ+t+iː,,,0
180b,"potatoes pl.",39,f+ɑ̣+t+ɪː,,,0
180b,"potatoes pl.",40,f+aː+t+i,,,0
180b,"potatoes pl.",41,f+ɑ̣+t+i·,,,0
180b,"potatoes pl.",42,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",43,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",44,f+ɑ̣+t+ɪː,,,0
180b,"potatoes pl.",45,f+ɑ+t+iː,,,0
180b,"potatoes pl.",46,f+ɑ̣ː+t+iː,,,0
180b,"potatoes pl.",47,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",48,f+ɑ+t+iː,,,0
180b,"potatoes pl.",49,f+ɑ̣+t+i,,,0
180b,"potatoes pl.",50,f+ɑ·+t+i·,,,0
180b,"potatoes pl.",51,f+ɑ+t+i,,,0
180b,"potatoes pl.",52,f+ɑ+t+i·,,,0
180b,"potatoes pl.",53,f+ɑ+t+ɪ,,,0
180b,"potatoes pl.",54,f+ɑ+t+ɪ,,,0
180b,"potatoes pl.",55a,f+ɑ̣·+t+i,,,0
180b,"potatoes pl.",56,f+ɑ+t+ɪ,,,0
180b,"potatoes pl.",57,f+ɑ̣+t+ɪ,,,0
180b,"potatoes pl.",58,f+ɑ+t+i,,,0
180b,"potatoes pl.",59,f+ɑ+t+iː,,,0
180b,"potatoes pl.",60,f+ɑ+t+ɪː,,,0
180b,"potatoes pl.",61,f+ɑ+t+iː,,,0
180b,"potatoes pl.",62,ˈ+f+ɑ+˙+t+ɪː,,,0
180b,"potatoes pl.",62,˙+f+ɑ+ˈ+t+ɪː,,,0
180b,"potatoes pl.",63,p′+j+ɑː+t+iː,,,0
180b,"potatoes pl.",64,p′+j+ɑː+t+iː,,,0
180b,"potatoes pl.",65,p+r+ɑː+t+i,,,0
180b,"potatoes pl.",66,p+r+ɑ̣ː+t+i,,,0
180b,"potatoes pl.",67,p+ə+ˈ+t+ɑː+t+ə,,,0
180b,"potatoes pl.",68,p′+r+ɛ·+t+ɪ,,,0
180b,"potatoes pl.",69,p′+r+ɛ·+t+i,,,0
180b,"potatoes pl.",70,p′+r′+ɛː+t+i,,,0
